p_subj,p_item
2.8523298834531374e-5,0.2580090407017135
2.4533186156908734e-4,0.22872140116909775
6.461473780565277e-10,0.08323136360720079
2.3297864086645254e-20,1.001034934854959e-4
0.0012619425452029577,0.42795483668886525
7.606686038350645e-5,0.26642361839385414
1.078643742428344e-11,0.03970198349770443
2.988954969109128e-17,0.006682977403751662
1.0888415290278835e-11,0.055457404222845945
1.9443650228820293e-15,0.001718257678248356
8.814125383616878e-21,0.003161699406558098
4.2162721962411605e-25,2.7904675190507548e-5
2.3656594613405438e-18,0.004330893903146181
5.532927719920284e-6,0.1695081686027344
0.004725333999161623,0.415503370034387
1.2339772667213628e-7,0.11164605682477982
7.494480137579031e-7,0.0751862991217123
1.2341238126407224e-18,9.09241496521255e-4
5.951283297818633e-12,0.03402717122212442
1.1623518694447043e-15,0.009196977246735004
2.6695366887153063e-7,0.1341364618043444
1.6412990479020445e-10,0.05793548289793053
0.3182808366633936,0.7794155047650431
3.363572479589323e-5,0.17085757945282448
2.835655224845408e-13,0.004658205200104567
3.040368247064896e-15,0.014091787916851634
2.9916158182224036e-10,0.07887606724511699
5.92974152102529e-7,0.11676625664600634
2.2870504980556096e-15,0.001254666680318803
1.2068570993502551e-18,0.0011143980974363506
1.3282880841634676e-13,0.00933230251693701
1.4301066212463412e-13,0.006400126482281699
3.662035001246344e-14,0.004257662700252897
8.633474174237961e-12,0.053048139724940636
4.699654843195747e-6,0.13224171705696483
2.9925017274158404e-9,0.03634411257012733
1.6530779565089634e-12,0.02813262829167891
9.384774981328087e-7,0.0657956023958684
3.925621256869781e-11,0.03290258144463062
7.374892429850263e-18,3.7556664295081393e-4
9.885313356821474e-7,0.15057046049247652
8.760940748295498e-8,0.11900784166025696
3.2824459579449206e-6,0.19587386395168702
5.450973508484392e-8,0.1599806287690327
5.417657717332846e-10,0.04329343172883511
1.0423589167507859e-16,0.012883115587792145
0.004203139940589066,0.4793585338621076
5.616741110012014e-4,0.35756406110396854
2.5130056799492533e-11,0.04429790293968267
8.539170546717035e-7,0.12582436506363542
9.719508467349605e-14,0.03386896785396152
2.188166452201188e-5,0.2252896529897969
1.3087788113308251e-4,0.21144107148892474
0.017155463661295608,0.5246891923087205
0.08245944069646571,0.6412990546690118
1.5269150405698474e-9,0.05392104651495185
1.8911836980409206e-10,0.04340939565571158
3.248216783071613e-10,0.08649836913443944
0.8127180306694971,0.9471491733458015
2.1076151668482887e-7,0.04391973077342972
1.6649968637092646e-17,0.0013904449116458604
7.289537932121124e-5,0.2075963615501137
4.887694273054526e-7,0.09218079623006896
3.132919340956417e-5,0.2618136951842214
2.9771777767424806e-13,0.012576242205483486
2.4705383012731405e-23,8.000932891711427e-4
4.962983378164796e-7,0.08128259865580986
0.13804126051120905,0.7306460069458369
3.893617700010008e-18,9.89278526709218e-4
6.860221663778414e-13,0.023497929272276882
4.25484883528335e-5,0.27003064906641383
6.3018920711375875e-9,0.07154594633467501
2.5016266384791103e-14,0.0159828015110414
2.202447143621991e-17,0.02124764030785646
1.6033195918083896e-6,0.18232045446887504
4.0945473218433535e-7,0.0631734958424228
1.1582645458038123e-6,0.11745226671217229
4.000144492602486e-13,0.007514097013003512
5.771691560741781e-17,0.005802576741745202
3.9408244151033894e-17,0.0038268467854115167
4.669687597465934e-12,0.01163524468959518
6.868951368859609e-9,0.11394821813387868
6.3172317412028634e-24,0.0035671615117616557
0.001151864701754888,0.38253386604723416
4.936969068842592e-6,0.1836543412859935
2.9849395598334565e-19,0.0014095991349540723
3.4974244503392035e-17,4.8818676875783673e-4
2.131729665536451e-27,1.524231837689017e-5
1.6019207502550965e-12,0.02892331936905594
1.3367194222859805e-13,0.011384725859950486
6.243053766861914e-7,0.12987106210267751
6.80977045121141e-11,0.08865354152171015
7.589860175184873e-22,2.850513975718731e-4
9.39871844189813e-8,0.04909606955496993
1.5276158661915854e-10,0.03866431981381588
0.015273667066190138,0.3380500853351309
2.8908500011422055e-14,0.01684447952837803
0.0013067395526761081,0.410697850487555
1.0560846088736038e-9,0.020827487913654533
0.30017878407024173,0.7774229908050665
1.2009978080951985e-16,0.005210063106069403
2.004703615255778e-10,0.12859220661988016
1.7604923397178725e-9,0.02995474695356308
2.8582226905668485e-19,0.013562452840936642
2.2778213956308274e-10,0.08425392698101418
6.299323697404347e-4,0.2877920631608521
0.04986324775562708,0.620480371462707
0.042910649289187835,0.49625808932818305
8.98181192111568e-5,0.25053310463087564
9.940285981393366e-9,0.08936264692796976
3.699961324550539e-15,0.007892209583456464
1.6206418282850258e-6,0.10428520275452509
1.751832683437978e-18,0.0036718930731834726
1.644257138736851e-23,4.286166308957618e-4
7.548136335062199e-10,0.03848981547711423
7.609851190406757e-9,0.0960030067270788
9.416998393696817e-11,0.09709341026191949
5.541026064593337e-17,0.004239015563908527
2.4560403281218786e-16,0.0029225976812051564
0.08045678487916987,0.5908730202505041
4.5554335837092576e-12,0.0389440985036037
1.5186186076857114e-8,0.11620412082105007
7.166454558037057e-21,1.3156702633930584e-4
0.0026589491597458067,0.36226791041336437
0.46876051963226417,0.8631567910752624
9.06416482717722e-15,0.0021325707243043993
1.2132344799488153e-13,0.019681103626459487
5.205149497663355e-11,0.037494722675012304
2.7113051000348037e-7,0.09183016490498928
1.2998668010050938e-11,0.012439613500297726
0.001446760628799932,0.2730998583124005
3.8286899171880215e-10,0.034860226416913116
0.4771640862267891,0.8350839598297809
1.759012831458514e-7,0.07663286562410757
1.2313583081860165e-8,0.07854829870637586
2.381400253247484e-22,0.0015476554466936584
1.5223987562982836e-13,0.028505439923401113
2.6018045023788633e-5,0.1265156401546527
1.7040910806106957e-15,0.008843769751375147
2.1807123288700378e-10,0.07411710748016233
3.165621313432722e-12,0.030458179330795046
7.57910431749535e-12,0.03532723189749183
3.941458427469559e-4,0.3593395983197085
1.3931549971709886e-10,0.013258592742083986
7.730144504251632e-12,0.021630252982673546
3.6280184988230553e-4,0.3027514002553512
1.8813225508824755e-6,0.09273768647444318
1.5299910725573683e-17,0.012004463970213985
1.7727192030053863e-21,4.561978515257718e-4
4.8444990454757204e-5,0.16825907258768955
0.017134364735230355,0.4947030497650252
4.408950055024081e-11,0.015868004219526406
9.93481261094644e-10,0.07877862278119756
4.462474026493123e-8,0.04730310239207567
8.05415153487151e-6,0.11332709010501082
0.6994650794357216,0.9161997922152649
2.2613251847076921e-07,0.1636246819997592
0.015376749511894267,0.42957463179830735
1.9234896655129702e-17,7.263730123130112e-4
9.636793006756123e-21,2.877721254137451e-4
2.228039250749013e-9,0.06395949499373481
5.031318003547488e-14,0.0073853055565349926
2.346770073532591e-10,0.01600459247206626
3.904752172739993e-4,0.23576941996902953
0.0014541466036062979,0.19672777331503713
0.20086084935062895,0.6965504796854092
5.926406923647583e-16,0.00319919925184106
2.74862156118067e-11,0.025364260339300903
4.805751382567277e-14,0.008217587733850274
6.846611027043074e-22,0.008852792090620617
2.3224304394731536e-13,0.011787254436003288
9.271780496727838e-28,8.900596846946153e-5
3.480922465663648e-9,0.05185279586786652
5.04253394682424e-24,9.330659932703799e-4
0.17949991626689016,0.7392839833023614
5.785353700391209e-11,0.012434217786267986
1.733270370675394e-14,0.0025922882226210825
0.08057382693101568,0.569523197343359
2.5672613785550635e-26,0.0021301852136826668
7.272217052628082e-31,2.298761543762139e-5
1.0967692440722635e-21,4.1723763403492313e-4
1.111057050774688e-23,1.2434155740909267e-5
8.051947940546541e-13,0.016810644204128384
3.690155157875993e-18,0.001385050449330938
7.287849082208904e-5,0.2219889274491744
9.39006839341672e-9,0.11614422483344213
0.46046413962184374,0.8628482490387734
1.0500506242468015e-16,0.021827048864406253
3.0458221384122666e-10,0.059103744041118164
1.6060295840791377e-8,0.06797247183471514
9.444230217932841e-7,0.08704693345499503
1.1607032077924944e-18,9.435356092522973e-4
2.8380489817698916e-10,0.07046430739703705
3.301133893245892e-7,0.1552593884541256
1.8147121115101036e-22,7.285758767564609e-5
3.679064167212556e-9,0.06635589530837191
5.2873984166406596e-23,7.355745461166336e-4
1.3962902773313773e-4,0.19437986660094972
5.213657372529985e-14,0.001096296405695583
9.430139903328978e-10,0.0442008205599664
7.649762820867842e-16,0.0038524054151619093
1.804818225537152e-19,0.0015783825531995141
1.0108800017927493e-22,4.148446087843523e-4
1.0855928327083939e-11,0.049058987219480266
5.427147924820591e-9,0.07271091118096298
2.686564531008739e-4,0.26063520794098727
5.5825723627393336e-18,0.0018981127965981667
1.9102088893646522e-6,0.08021267678840441
3.132926960599832e-9,0.016105319524134316
6.620344590642393e-17,0.004175562167666845
1.1531737557347795e-11,0.05797178501405445
1.5348008457863894e-10,0.05712562327409122
3.679869051126196e-21,5.3368644463591645e-5
5.769488703758494e-15,0.02648231778870875
0.013192811415190814,0.450073000874577
2.8482026823219333e-9,0.04544948677911228
7.783168068753406e-13,0.05671664444115656
5.334283725348556e-18,0.016692485686367782
5.437116821034044e-20,0.00319820646175427
2.866851900114932e-11,0.03417740514351879
2.7011568355288627e-6,0.21450616284450183
3.5527045454522075e-7,0.1743731524432976
3.3761149244420313e-9,0.05381479405253149
1.0556766880335667e-6,0.11180971856863214
4.9259264640871245e-8,0.08719734881103808
4.824010967805651e-4,0.31944826625323874
0.007010357424185071,0.45484851786309344
1.492260305848746e-10,0.024567682531958505
2.7187672184119266e-12,0.012896112540121067
2.933238790831149e-10,0.06788922292691221
1.6176477840446536e-17,0.0011565058285694662
6.120009655574515e-5,0.17037182490606234
5.971187002695256e-14,0.0033119042916796696
7.476239294801931e-17,0.0016545160276553264
2.483071473389382e-7,0.0801587219642235
1.0270822469751528e-10,0.03028169866716813
6.926228332062564e-12,0.01923824322742751
4.546085005914418e-9,0.02819427921093682
0.02226277685051986,0.5170293033853297
2.8904838482887792e-12,0.02783672679279951
0.001772950684043939,0.3235263627006929
6.986141807763291e-4,0.27979390833110784
1.253352645335738e-9,0.04134996715139773
5.7702353921192104e-12,0.04181279999292164
1.1492484481823777e-13,0.008142821831316932
4.862014474506144e-23,0.0065064515415478716
2.280893044416699e-17,0.002191828763243491
2.242982800477548e-8,0.05398877928820663
0.0062153787730668646,0.25363043086363324
4.949957580792908e-24,9.12797428610242e-4
2.880808697752013e-17,0.0015183361179150832
4.9574128968118905e-14,0.0022200514330458624
1.589509228440269e-6,0.16971494706554863
9.950447858292759e-18,8.74863317166876e-4
9.820422133075462e-5,0.19540783509294932
5.670665538773328e-8,0.06592209373534726
5.460969982813757e-9,0.03714630072073151
9.232369439623366e-10,0.10162937918564698
2.0929701776413532e-17,0.002907857449359466
1.6665936459292688e-8,0.06819232822230283
5.56198953026943e-13,0.03525479931085186
9.65075739815237e-9,0.06911358240852326
3.1881717356305187e-7,0.10624354230375903
3.692577474343691e-14,0.01567127573551892
4.9016830993814145e-11,0.017424072612803914
2.1549778075555444e-16,2.699669516205887e-4
3.709474837679355e-8,0.06388620876942373
9.929125597329965e-5,0.21741847566037417
2.741439088256769e-22,4.296375166964145e-4
1.9004301199805233e-4,0.26810586244538986
1.602438728113852e-17,0.012752820808690427
2.0176044393360325e-10,0.07349422133924328
3.0149417533549105e-11,0.0420130775128644
1.3267023714571846e-5,0.25175090489198304
2.85941441376749e-13,0.0034694476841588048
0.0024781360942159655,0.35419073889477526
9.249071281505745e-13,0.02079544445799407
1.886974133396297e-14,0.0111088476592258
0.00738217745217616,0.37725149582228756
1.4286266406455847e-9,0.05299125366753214
3.9699167450698953e-17,0.001383678802295231
3.9342498774307466e-18,5.415180589103433e-4
6.172890029194272e-7,0.05497700169821032
2.904859507290939e-13,0.011803840804206708
5.7224717089530274e-11,0.023180373239326955
1.1063825448288764e-13,0.05511914067704094
8.310159062864477e-9,0.12205540819442497
0.008965231165583424,0.47114683994892725
9.959259363740128e-4,0.28362181531016933
6.834909526162762e-23,0.0014274407667175355
3.0066273333553117e-14,0.0031088837039037528
6.5945332679780726e-21,2.4474329677048305e-5
1.2907292746603169e-10,0.02212967409836472
1.8529980877477523e-8,0.07568863274610654
3.626526284242853e-8,0.06340324503884287
9.213732207361762e-18,0.011215500533594795
1.3045700745062677e-20,9.302280676408418e-4
1.3123139383790201e-5,0.05563444211464317
4.213707959133496e-15,0.008392339248613469
2.0246714171765116e-23,7.763246281775098e-4
9.452941819758093e-12,0.026731604170245792
2.414612696556718e-13,0.024342671396724375
1.0963739293591936e-6,0.2031994242528555
1.8042481362940487e-6,0.11649303234010325
3.935831066966612e-10,0.05408917692696365
1.0987691122336524e-12,0.015685020879077635
2.888764437172281e-5,0.21920786694343158
3.7400605529823234e-18,1.9090328897648206e-4
4.221112043709847e-18,2.456275429378624e-4
4.384279496124419e-6,0.1825788663710528
0.07155360276809117,0.5351795062111405
1.488445382485509e-22,5.867216345618753e-4
3.5634579778214047e-7,0.10748186196523739
9.724064482417185e-9,0.05215877342257952
1.8997888519835773e-8,0.09125240872385981
5.839717264193601e-10,0.051115975855211174
2.216614360490323e-14,0.00780693586817061
3.8847128514867325e-11,0.03240484509824291
9.448168138119143e-7,0.05856946327304206
0.038813268260705386,0.5842927929141197
5.2598239535396085e-8,0.11542915641061792
1.6002590727923102e-4,0.22814213806586947
1.3091839878854317e-7,0.08547130835542201
0.0018081384909255291,0.2571244869206293
1.0699517642988057e-22,0.0024144098316123885
6.376419272256041e-7,0.14597074507037405
0.011121768416336508,0.4394624981351083
7.313862095601527e-21,4.77329834956185e-4
1.0136292526869619e-14,0.016842383285597597
0.6969867171680946,0.9002248126057582
8.291036492820584e-5,0.24852210726168267
1.8954179919188551e-4,0.22678784875877875
0.005952638368582662,0.37440075178465193
2.4343743058500516e-6,0.10711111080502876
1.634000187457834e-11,0.028750834834320824
1.7588748301270983e-20,0.003699703927863067
7.621062415381036e-14,0.01472718591428803
3.8406292317989706e-6,0.13567086679579604
1.1732540271596548e-21,6.297516334019072e-4
0.005106536135134566,0.3347013918437173
7.778274850620812e-12,0.015073936237988568
3.427158875499272e-7,0.07087861317464236
0.8698290857914261,0.9562383122907367
3.9901879883591245e-9,0.06339233494891737
1.9272697679172563e-12,0.013427512484902399
5.4057855939986776e-8,0.06954157848895255
7.203588719689454e-9,0.0819468576223367
2.4450145364286033e-16,0.024517928517738215
1.3496973903248805e-8,0.019454638165666883
1.3906761535145103e-13,0.011822459620501546
1.40045945964246e-21,4.370509446202313e-4
1.0997479815788394e-13,0.041291336378970186
2.8052591386514936e-8,0.1281419955688701
0.002004270352011935,0.44348566561785996
0.016435348609542724,0.45256024173005016
1.6131637775642734e-17,0.0022908888009023688
6.248950445034598e-11,0.13794220400571217
1.2975982495697196e-23,5.28797279298133e-6
1.0225041288415767e-4,0.258236971578715
1.032810769156311e-18,0.0028764952321940172
0.22113878132570827,0.7049867084680018
1.171693468368604e-15,0.013092015871237192
1.4389650853239153e-17,0.007463781473120067
8.603123296640541e-5,0.23218728129094762
4.9896339010644575e-8,0.22580615267300566
1.5312772253575047e-12,0.0345233443720475
1.5625900993912634e-18,0.0032675450921428612
1.4271051721778656e-8,0.05466784919647453
1.7538143425693193e-4,0.2898092878643678
4.8594989676150145e-12,0.007019395342937475
2.3469428396899264e-14,0.031007847750915862
2.387738102686375e-9,0.05071341471680578
4.750918720238136e-6,0.15229376881885093
6.81406939194757e-19,6.623261430690066e-4
3.3311946801793495e-4,0.26957447529423684
5.549800682818534e-10,0.03810129523586105
1.9203554898128778e-23,0.0017518384348272492
3.1797248821213725e-26,3.01813403438715e-4
2.0949886530173716e-19,0.003018060644088238
4.2896009787281987e-10,0.050601188119131876
3.6850687052120284e-19,0.001990264142063743
0.0037255108288398136,0.41936419001459047
1.2039137351009786e-27,2.52922577601306e-6
0.006368198751226394,0.4297442266977899
3.205071779265761e-8,0.10548445496275324
0.2480902024702974,0.6827440787863408
1.582232257869793e-14,0.011285350111723281
8.050692925773386e-8,0.08094558480292893
2.3455683528902678e-08,0.05061316055261507
0.0014231065386440403,0.2650913716081472
6.797352640907095e-7,0.11134117351402592
4.51351657188094e-10,0.07468523144474572
4.697708971057648e-11,0.003056834874658109
1.2002354503497255e-9,0.031907587414251266
3.927682341130415e-9,0.09396715754572883
7.596054423462406e-14,0.013042711272487809
3.7006692269146414e-17,0.0025070067834569326
4.165350090412816e-8,0.07481014168489301
4.2014838388400196e-5,0.21063542777446528
1.5703261179025049e-9,0.037319207456414503
7.357678980233668e-9,0.09702514607074171
3.4909782843806356e-14,0.020520668616791086
2.179894613737927e-21,0.0016751109675417245
1.6583444263056634e-5,0.34054647041109054
1.5049858626707525e-16,0.022726171415219914
3.607855728152006e-16,0.0012520850079225671
0.7856742193095603,0.9435473123950215
4.5371894354088566e-5,0.25282658924989554
4.206383238230608e-7,0.12222851422228181
9.191892527493714e-11,0.029500604088680295
7.942099316167156e-5,0.19338218556334075
3.702753446270052e-23,0.0022013050144049973
1.9305943208384174e-19,6.681121224246775e-4
3.645512142551243e-17,0.005062724215630202
1.0749943975518304e-19,6.460664653596376e-4
6.612356095202241e-8,0.14673514917535485
0.03178042648893976,0.5339950741710305
2.7097185069144783e-15,0.00609120794936908
1.9230984963523472e-4,0.2734787475580197
3.689939982767143e-6,0.2050201149795901
5.1138492184340326e-17,0.0071586189821308205
2.4952508737631276e-17,0.004847639600380473
2.9710307268025964e-15,0.007772250187920907
2.6131486581693366e-10,0.02708011426464021
7.822464464186319e-7,0.2132234206230185
3.1175350877782844e-11,0.025407776696267547
0.4599014789715088,0.842046216405268
0.00037363112176289006,0.3115054038514204
3.2842702519436565e-20,0.0010178573785613876
2.1225342938844363e-11,0.02861867641066949
2.0700483899352766e-10,0.021180247976740767
1.0432766025570505e-7,0.07084080428177948
5.9755451519377835e-16,0.004933036703486789
2.3696447656323747e-6,0.18167551738307905
2.8680933530438423e-9,0.07794256853713173
5.109884964222086e-10,0.05996652104907203
1.0579028579604082e-22,0.0010601263297110534
0.002633826788176816,0.3996441310430837
7.391887298274286e-13,0.01653464425002008
1.4500595859141217e-7,0.08184557384821063
3.095743602897163e-5,0.1760847603295818
5.2807896795596275e-8,0.06289415524957466
2.519254228417486e-10,0.055232925832820946
3.0958130955192693e-12,0.024372847460015393
0.046442116062776886,0.5208388984770906
2.3629006275169532e-5,0.14100825877166406
5.829322812373173e-15,0.003607264086192397
0.0010172727022887706,0.27831612124907734
2.808052173624159e-11,0.08070753984432578
6.51931256774979e-24,0.0019993607102488284
0.016796593598231706,0.4286256886151686
9.362270269026898e-11,0.007545470400131829
1.012479549231871e-8,0.11958330526961017
9.1242262618962e-17,0.016436403874079002
7.602420109085434e-5,0.260471526450321
2.7819609110094652e-14,0.0031697173945215316
2.6462834964200024e-4,0.2931631917219745
2.0625256077100942e-8,0.09736524184598731
4.5409874703336206e-14,0.033111019641261556
2.4876389295803766e-21,7.960352976004473e-5
4.263011196082544e-9,0.07972021864968945
3.31412289041383e-10,0.05765737526492006
0.008375099594072255,0.3821067791871947
2.913329005671873e-7,0.09551047074657375
9.66916558114464e-4,0.30103071529705067
3.3727754757229195e-21,7.88035452203648e-4
2.3447613080576778e-4,0.277465622388224
1.4919015733859383e-9,0.06447867512470647
2.1285751421713994e-19,0.001070519477890987
3.8798707241418973e-7,0.14652485432628104
1.5939822696208658e-9,0.07254251864927613
1.4105793369969497e-5,0.21500289024346297
8.659277611105961e-6,0.1326233392736726
2.6695382870135947e-10,0.039840974149480346
1.595170236479721e-16,0.0013779640409429111
1.0205387562292345e-4,0.2717685911012615
6.445168690267311e-13,0.01604180615014071
1.7879628570962262e-12,0.013454473462648827
1.6237269458093513e-17,0.0053367453640503085
3.8752077488931827e-16,0.0028285692687208567
1.090826521230485e-14,0.008314748953742577
1.4347879913765273e-15,8.303266949443275e-4
0.0025195776293604664,0.22365797180963662
1.2310695916832066e-8,0.06883848505466167
1.6000434025309436e-23,5.84960241449032e-5
0.016732370525966204,0.47367151485036774
2.6543302251447195e-21,6.117869984190647e-4
6.076373005385888e-10,0.02403323917046864
1.8642908411250755e-22,0.003747627054678014
3.605352414569622e-14,0.004183852233552567
8.147925013219402e-9,0.053595069597320195
9.7114140503072e-11,0.02318489297590425
2.195354065134061e-16,0.015684232491633338
5.1173643263844554e-6,0.14682762290345805
1.1399756914898774e-5,0.14779282260006854
4.0034228481277774e-8,0.11232539168064254
8.6857322100826e-16,0.016641122020399378
2.7825561756620324e-10,0.02471048500381235
1.8406740110557037e-8,0.07888452218641824
8.122645000889517e-9,0.050615593091932976
1.9046266936738762e-14,0.04056532110269392
2.6368939801437183e-22,0.0014784822192699999
2.0701559835701128e-17,0.014077689637459461
1.2479015249501867e-22,0.0016041848966288138
0.0014216289216668616,0.33330393146369885
9.275952709479398e-9,0.035812185553627626
6.067978283331263e-10,0.03240055428109496
3.8057867652758096e-12,0.00695738817399316
1.1316071654886624e-14,0.006689656878375821
4.832878609973054e-10,0.05079971524418161
0.0068477095506357995,0.43132866697083305
1.735257054840833e-8,0.04801058206563341
2.4000392904383277e-8,0.1109061197194245
1.3741151014424952e-10,0.014841385544242238
5.143407012056533e-4,0.2877416425476237
1.4490271214571844e-9,0.04084457856644127
2.952591311131907e-6,0.17041363737238424
1.5134515885211912e-7,0.06740369472234556
3.1165855070474764e-9,0.0767861103193378
7.594244824391803e-5,0.21753036238055923
1.2690739276663163e-16,0.0014420625847513565
1.0452070628596083e-8,0.05489985122825526
1.6938871508213733e-12,0.00867426788002502
1.9456823000820936e-4,0.2694546027175019
1.4067608203137648e-23,3.923530389112572e-5
1.5729013768276087e-17,0.005899657500379366
0.06372787364478821,0.542639647722494
5.6122934624079126e-27,1.3886832189344544e-4
3.5340332709184236e-6,0.1099781327272889
2.718894833058077e-19,1.718059649497147e-4
1.0412134903657212e-11,0.021069294167187513
0.1869834134165962,0.670013556598948
2.1371158266355915e-7,0.061318631505730394
1.5377992424048338e-20,8.405463616725912e-4
0.5688307429325725,0.858646925395636
